sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer,revenue_lakh,revenue_rs,quarter,month_year
102785,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Taigun,SUV,Petrol,17.53,56-65,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,17.53,1753000.0,4,Nov-2024
102786,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Taigun,SUV,Petrol,17.97,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,3,0,17.97,1797000.0,4,Nov-2024
102787,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Taigun,SUV,Petrol,18.17,26-35,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,1,18.17,1817000.0000000002,4,Nov-2024
102788,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Taigun,SUV,Petrol,15.84,46-55,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,2,1,15.84,1584000.0,4,Nov-2024
102789,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Taigun,SUV,Petrol,17.31,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,17.31,1730999.9999999998,4,Nov-2024
102790,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Vento,Sedan,Petrol,12.74,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,12.74,1274000.0,4,Nov-2024
102791,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Vento,Sedan,Petrol,15.45,56-65,Female,Salaried - Private,Loan/Finance,Exchange Mela,1,0,15.45,1545000.0,4,Nov-2024
102792,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Polo,Hatchback,Petrol,9.81,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,9.81,981000.0,4,Nov-2024
102793,2024-11-01,2024,11,Nov,Karnataka,Mysuru,Ameo,Sedan,Petrol,10.34,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,10.34,1034000.0,4,Nov-2024
102794,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.56,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,16.56,1655999.9999999998,4,Nov-2024
102795,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.07,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0,15.07,1507000.0,4,Nov-2024
102796,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,14.89,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,14.89,1489000.0,4,Nov-2024
102797,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.21,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,15.21,1521000.0,4,Nov-2024
102798,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.59,36-45,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,5,1,15.59,1559000.0,4,Nov-2024
102799,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.32,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,15.32,1532000.0,4,Nov-2024
102800,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Taigun,SUV,Petrol,15.33,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.33,1533000.0,4,Nov-2024
102801,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.08,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0,17.08,1707999.9999999998,4,Nov-2024
102802,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.71,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,1,17.71,1771000.0,4,Nov-2024
102803,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Taigun,SUV,Petrol,15.65,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,1,15.65,1565000.0,4,Nov-2024
102804,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Tiguan,SUV,Petrol,37.65,26-35,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,4,1,37.65,3765000.0,4,Nov-2024
102805,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Tiguan,SUV,Petrol,39.71,26-35,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,5,1,39.71,3971000.0,4,Nov-2024
102806,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Tiguan,SUV,Petrol,41.21,46-55,Female,Salaried - Government,Loan/Finance,Referral,5,0,41.21,4121000.0,4,Nov-2024
102807,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Tiguan,SUV,Petrol,36.71,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,5,1,36.71,3671000.0,4,Nov-2024
102808,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Vento,Sedan,Petrol,11.73,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,11.73,1173000.0,4,Nov-2024
102809,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Vento,Sedan,Petrol,14.49,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,14.49,1449000.0,4,Nov-2024
102810,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.83,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,9.83,983000.0,4,Nov-2024
102811,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,8.98,36-45,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,4,0,8.98,898000.0,4,Nov-2024
102812,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.37,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,9.37,936999.9999999999,4,Nov-2024
102813,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,8.43,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,8.43,843000.0,4,Nov-2024
102814,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.23,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,3,1,9.23,923000.0,4,Nov-2024
102815,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.29,26-35,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0,9.29,928999.9999999999,4,Nov-2024
102816,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,8.89,18-25,Female,Retired,Cash/Full Payment,Showroom Walk-in,5,0,8.89,889000.0,4,Nov-2024
102817,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,8.77,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0,8.77,877000.0,4,Nov-2024
102818,2024-11-01,2024,11,Nov,Tamil Nadu,Chennai,Ameo,Sedan,Petrol,9.16,56-65,Male,Salaried - Government,Cash/Full Payment,Referral,4,1,9.16,916000.0,4,Nov-2024
102819,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Virtus,Sedan,Petrol,15.39,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,3,0,15.39,1539000.0,4,Nov-2024
102820,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Virtus,Sedan,Petrol,16.9,46-55,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.9,1689999.9999999998,4,Nov-2024
102821,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Virtus,Sedan,Petrol,16.63,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0,16.63,1663000.0,4,Nov-2024
102822,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Taigun,SUV,Petrol,17.34,56-65,Male,Self-Employed/Business,Cash/Full Payment,Referral,3,0,17.34,1734000.0,4,Nov-2024
102823,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Taigun,SUV,Petrol,17.27,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,3,1,17.27,1727000.0,4,Nov-2024
102824,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Vento,Sedan,Petrol,14.97,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,0,14.97,1497000.0,4,Nov-2024
102825,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Polo,Hatchback,Petrol,9.26,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0,9.26,926000.0,4,Nov-2024
102826,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Polo,Hatchback,Petrol,8.3,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,8.3,830000.0000000001,4,Nov-2024
102827,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Ameo,Sedan,Petrol,10.1,26-35,Female,Retired,Cash/Full Payment,Exchange Mela,4,0,10.1,1010000.0,4,Nov-2024
102828,2024-11-01,2024,11,Nov,Tamil Nadu,Coimbatore,Ameo,Sedan,Petrol,9.37,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0,9.37,936999.9999999999,4,Nov-2024
102829,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.35,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,16.35,1635000.0000000002,4,Nov-2024
102830,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.02,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,16.02,1602000.0,4,Nov-2024
102831,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,17.68,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,17.68,1768000.0,4,Nov-2024
102832,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.07,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0,16.07,1607000.0,4,Nov-2024
102833,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,14.42,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,5,0,14.42,1442000.0,4,Nov-2024
102834,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,17.16,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,17.16,1716000.0,4,Nov-2024
102835,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,17.15,65+,Female,Salaried - Government,Loan/Finance,Online Enquiry,5,0,17.15,1714999.9999999998,4,Nov-2024
102836,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.26,26-35,Male,Salaried - Private,Loan/Finance,Referral,4,0,16.26,1626000.0000000002,4,Nov-2024
102837,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Virtus,Sedan,Petrol,14.73,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,2,0,14.73,1473000.0,4,Nov-2024
102838,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Taigun,SUV,Petrol,17.24,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0,17.24,1723999.9999999998,4,Nov-2024
102839,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Taigun,SUV,Petrol,15.85,26-35,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0,15.85,1585000.0,4,Nov-2024
102840,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Taigun,SUV,Petrol,18.5,56-65,Male,Salaried - Government,Loan/Finance,Online Enquiry,2,1,18.5,1850000.0,4,Nov-2024
102841,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Taigun,SUV,Petrol,19.13,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0,19.13,1913000.0,4,Nov-2024
102842,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Taigun,SUV,Petrol,16.93,65+,Male,Self-Employed/Business,Loan/Finance,Referral,4,1,16.93,1693000.0,4,Nov-2024
102843,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Tiguan,SUV,Petrol,38.73,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,0,38.73,3872999.9999999995,4,Nov-2024
102844,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Vento,Sedan,Petrol,14.68,56-65,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,2,0,14.68,1468000.0,4,Nov-2024
102845,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Vento,Sedan,Petrol,13.72,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,13.72,1372000.0,4,Nov-2024
102846,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Vento,Sedan,Petrol,15.0,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0,15.0,1500000.0,4,Nov-2024
102847,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Polo,Hatchback,Petrol,9.04,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,9.04,903999.9999999999,4,Nov-2024
102848,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Polo,Hatchback,Petrol,8.35,36-45,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,8.35,835000.0,4,Nov-2024
102849,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Polo,Hatchback,Petrol,9.38,36-45,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,5,1,9.38,938000.0000000001,4,Nov-2024
102850,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Ameo,Sedan,Petrol,9.77,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,9.77,977000.0,4,Nov-2024
102851,2024-11-01,2024,11,Nov,Telangana,Hyderabad,Ameo,Sedan,Petrol,10.81,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,10.81,1081000.0,4,Nov-2024
102852,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.42,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,16.42,1642000.0000000002,4,Nov-2024
102853,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.0,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.0,1500000.0,4,Nov-2024
102854,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.77,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,1,16.77,1677000.0,4,Nov-2024
102855,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.51,65+,Male,Salaried - Government,Cash/Full Payment,Referral,4,1,15.51,1551000.0,4,Nov-2024
102856,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.07,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0,16.07,1607000.0,4,Nov-2024
102857,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,15.77,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0,15.77,1577000.0,4,Nov-2024
102858,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,15.91,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0,15.91,1591000.0,4,Nov-2024
102859,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.27,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,18.27,1827000.0,4,Nov-2024
102860,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.04,18-25,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1,16.04,1604000.0,4,Nov-2024
102861,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.14,36-45,Male,Retired,Loan/Finance,Online Enquiry,4,1,18.14,1814000.0,4,Nov-2024
102862,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,17.31,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,1,17.31,1730999.9999999998,4,Nov-2024
102863,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.8,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0,18.8,1880000.0,4,Nov-2024
102864,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Tiguan,SUV,Petrol,38.82,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0,38.82,3882000.0,4,Nov-2024
102865,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Vento,Sedan,Petrol,14.37,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0,14.37,1437000.0,4,Nov-2024
102866,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Vento,Sedan,Petrol,12.14,46-55,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,3,0,12.14,1214000.0,4,Nov-2024
102867,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Vento,Sedan,Petrol,13.95,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,2,0,13.95,1395000.0,4,Nov-2024
102868,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.24,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0,9.24,924000.0,4,Nov-2024
102869,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,8.44,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0,8.44,844000.0,4,Nov-2024
102870,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.0,36-45,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,9.0,900000.0,4,Nov-2024
102871,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,10.07,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,4,0,10.07,1007000.0,4,Nov-2024
102872,2024-11-01,2024,11,Nov,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.2,56-65,Male,Salaried - Private,Loan/Finance,Referral,5,0,9.2,919999.9999999999,4,Nov-2024
102873,2024-11-01,2024,11,Nov,Gujarat,Surat,Virtus,Sedan,Petrol,15.05,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.05,1505000.0,4,Nov-2024
102874,2024-11-01,2024,11,Nov,Gujarat,Surat,Virtus,Sedan,Petrol,17.38,36-45,Female,Salaried - Private,Loan/Finance,Referral,4,1,17.38,1738000.0,4,Nov-2024
102875,2024-11-01,2024,11,Nov,Gujarat,Surat,Taigun,SUV,Petrol,17.08,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,17.08,1707999.9999999998,4,Nov-2024
102876,2024-11-01,2024,11,Nov,Gujarat,Surat,Taigun,SUV,Petrol,15.92,36-45,Female,Self-Employed/Business,Cash/Full Payment,Referral,5,1,15.92,1592000.0,4,Nov-2024
102877,2024-11-01,2024,11,Nov,Gujarat,Surat,Taigun,SUV,Petrol,16.98,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,3,0,16.98,1698000.0,4,Nov-2024
102878,2024-11-01,2024,11,Nov,Gujarat,Surat,Taigun,SUV,Petrol,17.9,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0,17.9,1789999.9999999998,4,Nov-2024
102879,2024-11-01,2024,11,Nov,Gujarat,Surat,Taigun,SUV,Petrol,17.35,36-45,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,0,17.35,1735000.0000000002,4,Nov-2024
102880,2024-11-01,2024,11,Nov,Gujarat,Surat,Vento,Sedan,Petrol,14.29,56-65,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,1,14.29,1429000.0,4,Nov-2024
102881,2024-11-01,2024,11,Nov,Gujarat,Surat,Polo,Hatchback,Petrol,8.71,36-45,Male,Salaried - Private,Loan/Finance,Referral,2,0,8.71,871000.0000000001,4,Nov-2024
102882,2024-11-01,2024,11,Nov,Gujarat,Surat,Polo,Hatchback,Petrol,11.05,46-55,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,2,0,11.05,1105000.0,4,Nov-2024
102883,2024-11-01,2024,11,Nov,Gujarat,Surat,Polo,Hatchback,Petrol,8.93,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,1,8.93,893000.0,4,Nov-2024
102884,2024-11-01,2024,11,Nov,Gujarat,Surat,Polo,Hatchback,Petrol,8.47,46-55,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,5,1,8.47,847000.0000000001,4,Nov-2024
102885,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Virtus,Sedan,Petrol,15.59,36-45,Female,Salaried - Private,Loan/Finance,Referral,5,1,15.59,1559000.0,4,Nov-2024
102886,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Virtus,Sedan,Petrol,14.54,36-45,Male,Salaried - Private,Loan/Finance,Referral,4,1,14.54,1454000.0,4,Nov-2024
102887,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.95,65+,Male,Self-Employed/Business,Loan/Finance,Referral,3,0,16.95,1695000.0,4,Nov-2024
102888,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,16.99,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,4,1,16.99,1698999.9999999998,4,Nov-2024
102889,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,18.4,26-35,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0,18.4,1839999.9999999998,4,Nov-2024
102890,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,14.42,18-25,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,14.42,1442000.0,4,Nov-2024
102891,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,16.49,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,5,0,16.49,1648999.9999999998,4,Nov-2024
102892,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,16.9,56-65,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,1,16.9,1689999.9999999998,4,Nov-2024
102893,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,18.13,36-45,Male,Salaried - Government,Loan/Finance,Auto Expo/Event,2,0,18.13,1813000.0,4,Nov-2024
102894,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,15.91,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1,15.91,1591000.0,4,Nov-2024
102895,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Taigun,SUV,Petrol,18.79,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,1,0,18.79,1879000.0,4,Nov-2024
102896,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Tiguan,SUV,Petrol,36.31,18-25,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,36.31,3631000.0,4,Nov-2024
102897,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.87,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.87,986999.9999999999,4,Nov-2024
102898,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.68,36-45,Male,Salaried - Private,Loan/Finance,Referral,2,0,9.68,968000.0,4,Nov-2024
102899,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.54,65+,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.54,953999.9999999999,4,Nov-2024
102900,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.5,36-45,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,3,0,9.5,950000.0,4,Nov-2024
102901,2024-11-01,2024,11,Nov,West Bengal,Kolkata,Ameo,Sedan,Petrol,9.47,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,4,0,9.47,947000.0000000001,4,Nov-2024
102902,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.12,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0,16.12,1612000.0,4,Nov-2024
102903,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Taigun,SUV,Petrol,17.97,56-65,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0,17.97,1797000.0,4,Nov-2024
102904,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Tiguan,SUV,Petrol,35.27,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,0,35.27,3527000.0000000005,4,Nov-2024
102905,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Tiguan,SUV,Petrol,38.83,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1,38.83,3883000.0,4,Nov-2024
102906,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Tiguan,SUV,Petrol,39.13,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,5,0,39.13,3913000.0000000005,4,Nov-2024
102907,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Vento,Sedan,Petrol,14.38,65+,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,14.38,1438000.0,4,Nov-2024
102908,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Vento,Sedan,Petrol,14.42,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,14.42,1442000.0,4,Nov-2024
102909,2024-11-01,2024,11,Nov,Rajasthan,Jaipur,Vento,Sedan,Petrol,13.45,46-55,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0,13.45,1345000.0,4,Nov-2024
102910,2024-11-01,2024,11,Nov,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.38,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,1,16.38,1638000.0,4,Nov-2024
102911,2024-11-01,2024,11,Nov,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.6,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,1,16.6,1660000.0000000002,4,Nov-2024
102912,2024-11-01,2024,11,Nov,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,17.43,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0,17.43,1743000.0,4,Nov-2024
